t,s	t_el,s	dte,s	dt,s	NRF	Pgas(t),Torr	Tgas(t),K	Te(t),[K]	Jel(t),[A/cm2]	Iel(t),[mA]	Vext(t),[kV]	Power(t),[W/cm^2]	<Iel>RF,[mA]	<Power>RF,[W/cm^2]	Ngas(t),[cm-3]	Xel	MNT,[g*cm-3*K]	MNTr,[g*cm-3*K]	e(t)	O+(t)	O2+(t)	O3+(t)	O4+(t)	O-(t)	O2-(t)	O3-(t)	O4-(t)	O2[a](t)	O2[b](t)	O2[Hz](t)	O(t)	O[1D](t)	O[1S](t)	O3(t)	O2(t)	
2.9250031e-004	2.3191458e-006	1.93e-011	3.36e-009	185.53	50.0	315.0	270953419497598020.0	0.00e+000	62.282	-0.724	7.12e+000	9.62e-002	1.10e-002	1.54e+018	2.09e-009	1.65855e-002	4.08829e-005	3.21e+009	1.19e+007	1.69e+010	9.38e-016	1.99e+011	5.53e+010	3.97e+010	1.17e+011	8.81e-016	5.97e+014	4.25e+014	5.64e+012	2.16e+015	2.73e+010	7.21e+010	2.11e+014	1.53e+018	
2.9368131e-004	2.3241475e-006	1.66e-011	4.54e-009	185.93	50.0	315.0	7723619960779946.0	0.00e+000	44.706	-1.206	3.49e+000	5.95e-002	4.64e-003	1.54e+018	2.07e-009	1.65817e-002	4.08693e-005	3.18e+009	1.23e+007	1.69e+010	9.39e-016	1.99e+011	5.54e+010	3.98e+010	1.17e+011	8.83e-016	6.00e+014	4.25e+014	6.06e+012	2.17e+015	1.60e+010	8.35e+010	2.12e+014	1.53e+018	
2.9436804e-004	2.3300390e-006	1.73e-011	1.87e-009	186.40	50.0	315.1	156007830696687070.0	0.00e+000	56.167	1.429	5.76e+000	7.79e-002	7.98e-003	1.54e+018	2.09e-009	1.65797e-002	4.08625e-005	3.21e+009	1.24e+007	1.69e+010	9.42e-016	1.99e+011	5.55e+010	3.99e+010	1.17e+011	8.85e-016	6.02e+014	4.24e+014	5.81e+012	2.17e+015	3.68e+010	7.73e+010	2.13e+014	1.53e+018	
2.9502606e-004	2.3354552e-006	1.55e-011	2.53e-009	186.84	50.0	315.1	26711842054391148.0	0.00e+000	71.087	-1.696	9.66e+000	8.80e-002	1.20e-002	1.54e+018	2.10e-009	1.65777e-002	4.08553e-005	3.23e+009	1.25e+007	1.69e+010	9.44e-016	2.00e+011	5.56e+010	4.00e+010	1.17e+011	8.86e-016	6.03e+014	4.24e+014	5.91e+012	2.18e+015	6.35e+010	8.31e+010	2.13e+014	1.53e+018	
2.9591298e-004	2.3412796e-006	1.70e-011	3.41e-009	187.30	50.0	315.2	34037536988845128.0	0.00e+000	71.953	1.623	9.93e+000	9.80e-002	1.35e-002	1.54e+018	2.11e-009	1.65750e-002	4.08459e-005	3.24e+009	1.25e+007	1.69e+010	9.46e-016	2.00e+011	5.57e+010	4.00e+010	1.17e+011	8.88e-016	6.05e+014	4.24e+014	5.93e+012	2.18e+015	6.52e+010	8.39e+010	2.14e+014	1.53e+018	
2.9669343e-004	2.3467522e-006	1.65e-011	1.78e-009	187.74	50.0	315.2	93611496856034880.0	0.00e+000	72.568	-1.477	9.94e+000	9.59e-002	1.31e-002	1.54e+018	2.12e-009	1.65726e-002	4.08379e-005	3.25e+009	1.24e+007	1.68e+010	9.48e-016	2.00e+011	5.57e+010	4.01e+010	1.17e+011	8.90e-016	6.07e+014	4.23e+014	5.79e+012	2.19e+015	6.55e+010	7.75e+010	2.14e+014	1.53e+018	
2.9731824e-004	2.3523952e-006	2.00e-011	2.40e-009	188.19	50.0	315.3	19510479479380660.0	0.00e+000	72.880	1.334	1.00e+001	1.17e-001	1.61e-002	1.54e+018	2.12e-009	1.65707e-002	4.08313e-005	3.26e+009	1.24e+007	1.68e+010	9.50e-016	2.00e+011	5.58e+010	4.02e+010	1.17e+011	8.92e-016	6.08e+014	4.22e+014	5.79e+012	2.19e+015	6.71e+010	7.76e+010	2.15e+014	1.53e+018	
2.9796960e-004	2.3579623e-006	1.79e-011	1.00e-009	188.64	50.0	315.3	101027551477332620.0	0.00e+000	73.772	-1.206	1.03e+001	1.05e-001	1.46e-002	1.54e+018	2.13e-009	1.65688e-002	4.08245e-005	3.27e+009	1.22e+007	1.68e+010	9.52e-016	2.01e+011	5.59e+010	4.03e+010	1.17e+011	8.93e-016	6.10e+014	4.22e+014	5.73e+012	2.19e+015	6.79e+010	7.45e+010	2.15e+014	1.53e+018	
2.9832164e-004	2.3631988e-006	2.57e-011	1.35e-009	189.06	50.0	315.3	10182060824569768.0	0.00e+000	75.107	1.007	1.09e+001	1.54e-001	2.24e-002	1.54e+018	2.13e-009	1.65677e-002	4.08208e-005	3.26e+009	1.20e+007	1.67e+010	9.54e-016	2.01e+011	5.59e+010	4.04e+010	1.18e+011	8.95e-016	6.10e+014	4.22e+014	5.72e+012	2.19e+015	4.67e+010	7.33e+010	2.15e+014	1.53e+018	
2.9879613e-004	2.3691196e-006	1.95e-011	1.82e-009	189.53	50.0	315.4	371802175407719550.0	0.00e+000	61.979	-0.666	6.83e+000	9.66e-002	1.06e-002	1.53e+018	2.14e-009	1.65663e-002	4.08158e-005	3.28e+009	1.20e+007	1.67e+010	9.57e-016	2.01e+011	5.60e+010	4.04e+010	1.18e+011	8.97e-016	6.11e+014	4.21e+014	5.73e+012	2.20e+015	1.89e+010	7.29e+010	2.16e+014	1.53e+018	
2.9943567e-004	2.3741257e-006	1.66e-011	2.46e-009	189.93	50.0	315.4	11883900386451494.0	0.00e+000	45.719	-1.216	3.57e+000	6.06e-002	4.73e-003	1.53e+018	2.11e-009	1.65642e-002	4.08085e-005	3.25e+009	1.23e+007	1.67e+010	9.58e-016	2.01e+011	5.62e+010	4.05e+010	1.18e+011	8.98e-016	6.13e+014	4.21e+014	5.98e+012	2.20e+015	1.91e+010	8.02e+010	2.16e+014	1.53e+018	
3.0026371e-004	2.3800423e-006	1.74e-011	3.15e-009	190.40	50.0	315.5	250680897692708860.0	0.00e+000	56.197	1.412	5.62e+000	7.84e-002	7.84e-003	1.53e+018	2.13e-009	1.65616e-002	4.07996e-005	3.27e+009	1.24e+007	1.67e+010	9.61e-016	2.02e+011	5.63e+010	4.06e+010	1.18e+011	9.00e-016	6.15e+014	4.21e+014	6.03e+012	2.21e+015	3.26e+010	8.21e+010	2.17e+014	1.53e+018	
3.0136974e-004	2.3854613e-006	1.55e-011	4.25e-009	190.84	50.0	315.5	50616636642743832.0	0.00e+000	71.764	-1.684	9.60e+000	8.88e-002	1.19e-002	1.53e+018	2.14e-009	1.65582e-002	4.07873e-005	3.29e+009	1.25e+007	1.67e+010	9.63e-016	2.02e+011	5.64e+010	4.07e+010	1.18e+011	9.02e-016	6.18e+014	4.20e+014	6.15e+012	2.21e+015	6.26e+010	8.74e+010	2.17e+014	1.53e+018	
3.0216748e-004	2.3913017e-006	1.70e-011	1.29e-009	191.30	50.0	315.6	57180575805644512.0	0.00e+000	72.824	1.616	9.93e+000	9.93e-002	1.35e-002	1.53e+018	2.15e-009	1.65559e-002	4.07794e-005	3.30e+009	1.25e+007	1.67e+010	9.65e-016	2.02e+011	5.65e+010	4.07e+010	1.18e+011	9.03e-016	6.19e+014	4.19e+014	5.79e+012	2.22e+015	6.51e+010	7.21e+010	2.18e+014	1.53e+018	
3.0261937e-004	2.3967804e-006	1.65e-011	1.74e-009	191.74	50.0	315.6	149696565852929500.0	0.00e+000	73.479	-1.470	9.94e+000	9.69e-002	1.31e-002	1.53e+018	2.16e-009	1.65545e-002	4.07745e-005	3.31e+009	1.24e+007	1.66e+010	9.67e-016	2.02e+011	5.65e+010	4.08e+010	1.18e+011	9.05e-016	6.20e+014	4.19e+014	5.84e+012	2.22e+015	6.53e+010	7.50e+010	2.18e+014	1.53e+018	
3.0322846e-004	2.4024486e-006	2.00e-011	2.34e-009	192.20	50.0	315.7	29537863308886712.0	0.00e+000	73.699	1.328	1.00e+001	1.18e-001	1.60e-002	1.53e+018	2.16e-009	1.65526e-002	4.07682e-005	3.32e+009	1.23e+007	1.66e+010	9.69e-016	2.03e+011	5.66e+010	4.09e+010	1.18e+011	9.07e-016	6.22e+014	4.19e+014	5.85e+012	2.22e+015	6.65e+010	7.51e+010	2.19e+014	1.53e+018	
3.0384452e-004	2.4080268e-006	1.77e-011	7.57e-010	192.64	50.0	315.7	138146178394835090.0	0.00e+000	74.659	-1.203	1.02e+001	1.06e-001	1.45e-002	1.53e+018	2.17e-009	1.65508e-002	4.07617e-005	3.33e+009	1.22e+007	1.66e+010	9.71e-016	2.03e+011	5.67e+010	4.10e+010	1.18e+011	9.08e-016	6.23e+014	4.18e+014	5.77e+012	2.23e+015	6.67e+010	7.14e+010	2.19e+014	1.53e+018	
3.0411012e-004	2.4132856e-006	2.61e-011	1.02e-009	193.06	50.0	315.7	16609739629517140.0	0.00e+000	74.819	0.945	1.05e+001	1.56e-001	2.19e-002	1.53e+018	2.17e-009	1.65500e-002	4.07590e-005	3.33e+009	1.20e+007	1.65e+010	9.73e-016	2.03e+011	5.67e+010	4.11e+010	1.18e+011	9.10e-016	6.23e+014	4.18e+014	5.77e+012	2.23e+015	4.75e+010	7.09e+010	2.19e+014	1.53e+018	
3.0446811e-004	2.4192082e-006	1.86e-011	1.37e-009	193.54	50.0	315.7	482288534070226500.0	0.00e+000	69.616	-0.837	8.71e+000	1.03e-001	1.29e-002	1.53e+018	2.18e-009	1.65489e-002	4.07552e-005	3.34e+009	1.19e+007	1.65e+010	9.76e-016	2.03e+011	5.68e+010	4.11e+010	1.18e+011	9.12e-016	6.24e+014	4.18e+014	5.77e+012	2.23e+015	2.59e+010	7.09e+010	2.19e+014	1.53e+018	
3.0495063e-004	2.4242010e-006	1.67e-011	1.85e-009	193.94	50.0	315.8	18172140429063216.0	0.00e+000	42.140	-1.141	2.98e+000	5.65e-002	3.99e-003	1.53e+018	2.16e-009	1.65474e-002	4.07497e-005	3.31e+009	1.23e+007	1.65e+010	9.77e-016	2.04e+011	5.70e+010	4.12e+010	1.18e+011	9.13e-016	6.26e+014	4.17e+014	5.97e+012	2.23e+015	1.74e+010	7.66e+010	2.20e+014	1.53e+018	
3.0560100e-004	2.4301555e-006	1.79e-011	2.50e-009	194.41	50.0	315.8	276972520822692930.0	0.00e+000	52.582	1.322	4.75e+000	7.55e-002	6.82e-003	1.53e+018	2.17e-009	1.65453e-002	4.07427e-005	3.32e+009	1.24e+007	1.65e+010	9.80e-016	2.04e+011	5.71e+010	4.13e+010	1.18e+011	9.15e-016	6.27e+014	4.17e+014	6.03e+012	2.24e+015	2.76e+010	7.83e+010	2.20e+014	1.53e+018	
3.0647759e-004	2.4355620e-006	1.54e-011	3.37e-009	194.84	50.0	315.9	39267530734563128.0	0.00e+000	72.033	-1.683	9.45e+000	8.88e-002	1.16e-002	1.53e+018	2.18e-009	1.65426e-002	4.07329e-005	3.34e+009	1.24e+007	1.65e+010	9.82e-016	2.04e+011	5.72e+010	4.14e+010	1.18e+011	9.17e-016	6.29e+014	4.17e+014	6.15e+012	2.24e+015	6.16e+010	8.37e+010	2.21e+014	1.53e+018	
3.0736343e-004	2.4414333e-006	1.69e-011	2.64e-009	195.31	50.0	315.9	63813959022253552.0	0.00e+000	73.243	1.620	9.83e+000	9.92e-002	1.33e-002	1.53e+018	2.19e-009	1.65399e-002	4.07238e-005	3.35e+009	1.24e+007	1.65e+010	9.84e-016	2.04e+011	5.73e+010	4.14e+010	1.18e+011	9.18e-016	6.31e+014	4.16e+014	6.01e+012	2.25e+015	6.43e+010	7.75e+010	2.21e+014	1.53e+018	
3.0792005e-004	2.4469202e-006	1.63e-011	1.19e-009	195.75	50.0	316.0	154087783986078210.0	0.00e+000	74.324	-1.498	9.96e+000	9.67e-002	1.30e-002	1.53e+018	2.20e-009	1.65383e-002	4.07181e-005	3.37e+009	1.23e+007	1.64e+010	9.86e-016	2.04e+011	5.74e+010	4.15e+010	1.18e+011	9.20e-016	6.32e+014	4.15e+014	5.88e+012	2.25e+015	6.52e+010	7.23e+010	2.22e+014	1.53e+018	
3.0833624e-004	2.4526258e-006	1.94e-011	1.60e-009	196.21	50.0	316.0	36918759309242736.0	0.00e+000	74.462	1.349	1.00e+001	1.16e-001	1.55e-002	1.53e+018	2.20e-009	1.65370e-002	4.07137e-005	3.37e+009	1.23e+007	1.64e+010	9.88e-016	2.05e+011	5.74e+010	4.16e+010	1.18e+011	9.22e-016	6.33e+014	4.15e+014	5.89e+012	2.25e+015	6.61e+010	7.28e+010	2.22e+014	1.53e+018	
3.0889720e-004	2.4582093e-006	1.77e-011	2.15e-009	196.66	50.0	316.0	132813741467174800.0	0.00e+000	74.967	-1.222	1.00e+001	1.06e-001	1.42e-002	1.53e+018	2.21e-009	1.65353e-002	4.07076e-005	3.39e+009	1.22e+007	1.63e+010	9.90e-016	2.05e+011	5.75e+010	4.16e+010	1.18e+011	9.23e-016	6.34e+014	4.15e+014	5.91e+012	2.25e+015	6.71e+010	7.38e+010	2.22e+014	1.53e+018	
3.0965328e-004	2.4635479e-006	2.55e-011	2.90e-009	197.08	50.0	316.1	24903107487125764.0	0.00e+000	75.840	1.013	1.04e+001	1.55e-001	2.12e-002	1.53e+018	2.21e-009	1.65330e-002	4.06996e-005	3.39e+009	1.20e+007	1.63e+010	9.92e-016	2.05e+011	5.76e+010	4.17e+010	1.18e+011	9.25e-016	6.36e+014	4.14e+014	5.86e+012	2.26e+015	7.08e+010	6.99e+010	2.23e+014	1.53e+018	
3.1057198e-004	2.4694326e-006	1.77e-011	4.16e-010	197.55	50.0	316.1	584946194203448190.0	0.00e+000	76.353	-0.973	1.06e+001	1.08e-001	1.50e-002	1.53e+018	2.22e-009	1.65302e-002	4.06899e-005	3.40e+009	1.19e+007	1.62e+010	9.95e-016	2.05e+011	5.76e+010	4.18e+010	1.18e+011	9.27e-016	6.38e+014	4.13e+014	5.80e+012	2.26e+015	2.76e+010	6.70e+010	2.24e+014	1.53e+018	
3.1071805e-004	2.4744145e-006	1.75e-011	5.61e-010	197.95	50.0	316.1	24971323866099956.0	0.00e+000	27.861	-0.897	1.48e+000	3.91e-002	2.07e-003	1.53e+018	2.20e-009	1.65297e-002	4.06883e-005	3.37e+009	1.21e+007	1.63e+010	9.96e-016	2.06e+011	5.78e+010	4.18e+010	1.18e+011	9.28e-016	6.39e+014	4.13e+014	5.86e+012	2.26e+015	2.40e+010	6.89e+010	2.24e+014	1.53e+018	
3.1091492e-004	2.4804134e-006	1.93e-011	7.56e-010	198.43	50.0	316.2	692798979598841860.0	0.00e+000	41.348	1.100	2.87e+000	6.40e-002	4.45e-003	1.53e+018	2.21e-009	1.65291e-002	4.06862e-005	3.38e+009	1.22e+007	1.63e+010	9.99e-016	2.06e+011	5.80e+010	4.19e+010	1.18e+011	9.30e-016	6.39e+014	4.13e+014	5.89e+012	2.26e+015	2.84e+010	7.02e+010	2.24e+014	1.53e+018	
3.1118027e-004	2.4857752e-006	1.54e-011	1.02e-009	198.86	50.0	316.2	50832370292286184.0	0.00e+000	70.379	-1.652	8.74e+000	8.66e-002	1.08e-002	1.53e+018	2.22e-009	1.65283e-002	4.06832e-005	3.40e+009	1.24e+007	1.63e+010	1.00e-015	2.06e+011	5.81e+010	4.20e+010	1.18e+011	9.31e-016	6.40e+014	4.13e+014	5.96e+012	2.27e+015	5.93e+010	7.35e+010	2.24e+014	1.53e+018	
3.1153792e-004	2.4916877e-006	1.68e-011	1.37e-009	199.34	50.0	316.2	153337128144336100.0	0.00e+000	72.661	1.624	9.43e+000	9.75e-002	1.27e-002	1.53e+018	2.23e-009	1.65272e-002	4.06794e-005	3.41e+009	1.24e+007	1.63e+010	1.00e-015	2.06e+011	5.82e+010	4.21e+010	1.19e+011	9.33e-016	6.41e+014	4.13e+014	5.98e+012	2.27e+015	6.25e+010	7.45e+010	2.24e+014	1.53e+018	
3.1201998e-004	2.4971724e-006	1.61e-011	1.85e-009	199.77	50.0	316.2	231447546611487780.0	0.00e+000	74.965	-1.539	9.93e+000	9.64e-002	1.28e-002	1.53e+018	2.24e-009	1.65257e-002	4.06741e-005	3.42e+009	1.23e+007	1.62e+010	1.01e-015	2.07e+011	5.82e+010	4.21e+010	1.19e+011	9.35e-016	6.42e+014	4.12e+014	6.03e+012	2.27e+015	6.47e+010	7.59e+010	2.25e+014	1.53e+018	
3.1266973e-004	2.5029405e-006	1.91e-011	2.50e-009	200.24	50.0	316.3	61683298337776104.0	0.00e+000	75.001	1.405	9.95e+000	1.15e-001	1.52e-002	1.53e+018	2.24e-009	1.65237e-002	4.06672e-005	3.43e+009	1.22e+007	1.62e+010	1.01e-015	2.07e+011	5.83e+010	4.22e+010	1.19e+011	9.37e-016	6.43e+014	4.12e+014	6.03e+012	2.27e+015	6.51e+010	7.49e+010	2.25e+014	1.53e+018	
3.1341198e-004	2.5085023e-006	1.72e-011	2.18e-009	200.68	50.0	316.3	238195247615078460.0	0.00e+000	75.793	-1.280	1.00e+001	1.05e-001	1.38e-002	1.53e+018	2.25e-009	1.65214e-002	4.06593e-005	3.45e+009	1.21e+007	1.61e+010	1.01e-015	2.07e+011	5.84e+010	4.23e+010	1.19e+011	9.38e-016	6.45e+014	4.11e+014	6.00e+012	2.28e+015	6.63e+010	7.31e+010	2.26e+014	1.53e+018	
3.1417651e-004	2.5139579e-006	2.36e-011	2.94e-009	201.12	50.0	316.4	44632841646352880.0	0.00e+000	76.512	1.062	1.03e+001	1.44e-001	1.95e-002	1.53e+018	2.26e-009	1.65191e-002	4.06512e-005	3.45e+009	1.20e+007	1.61e+010	1.01e-015	2.07e+011	5.84e+010	4.23e+010	1.19e+011	9.40e-016	6.47e+014	4.11e+014	5.95e+012	2.28e+015	7.01e+010	7.01e+010	2.26e+014	1.53e+018	
3.1503362e-004	2.5197451e-006	1.80e-011	3.47e-010	201.58	50.0	316.4	752760800375979010.0	0.00e+000	76.593	-0.987	1.03e+001	1.10e-001	1.49e-002	1.53e+018	2.27e-009	1.65165e-002	4.06421e-005	3.47e+009	1.19e+007	1.61e+010	1.01e-015	2.07e+011	5.85e+010	4.24e+010	1.19e+011	9.41e-016	6.49e+014	4.10e+014	5.87e+012	2.29e+015	3.70e+010	6.63e+010	2.27e+014	1.53e+018	
3.1515544e-004	2.5247372e-006	1.94e-011	4.68e-010	201.98	50.0	316.4	36934951519692936.0	0.00e+000	25.421	-0.443	8.13e-001	3.94e-002	1.26e-003	1.53e+018	2.26e-009	1.65161e-002	4.06407e-005	3.46e+009	1.19e+007	1.61e+010	1.02e-015	2.08e+011	5.86e+010	4.25e+010	1.19e+011	9.43e-016	6.49e+014	4.10e+014	5.89e+012	2.29e+015	1.81e+010	6.72e+010	2.27e+014	1.53e+018	
3.1531963e-004	2.5308132e-006	2.32e-011	6.31e-010	202.47	50.0	316.5	1736654631507693100.0	0.00e+000	20.279	0.637	8.30e-001	3.76e-002	1.54e-003	1.53e+018	2.26e-009	1.65156e-002	4.06390e-005	3.46e+009	1.20e+007	1.60e+010	1.02e-015	2.08e+011	5.88e+010	4.25e+010	1.19e+011	9.45e-016	6.49e+014	4.10e+014	5.91e+012	2.29e+015	1.87e+010	6.80e+010	2.27e+014	1.53e+018	
3.1554094e-004	2.5360676e-006	1.55e-011	8.50e-010	202.89	50.0	316.5	62973485043309576.0	0.00e+000	65.807	-1.568	7.35e+000	8.16e-002	9.11e-003	1.53e+018	2.26e-009	1.65149e-002	4.06365e-005	3.45e+009	1.22e+007	1.61e+010	1.02e-015	2.08e+011	5.89e+010	4.26e+010	1.19e+011	9.46e-016	6.50e+014	4.10e+014	6.00e+012	2.29e+015	5.22e+010	7.13e+010	2.27e+014	1.53e+018	
3.1583923e-004	2.5420255e-006	1.68e-011	1.15e-009	203.36	50.0	316.5	450129627722287620.0	0.00e+000	69.345	1.579	8.31e+000	9.32e-002	1.12e-002	1.53e+018	2.26e-009	1.65140e-002	4.06333e-005	3.47e+009	1.23e+007	1.61e+010	1.02e-015	2.08e+011	5.90e+010	4.27e+010	1.19e+011	9.48e-016	6.50e+014	4.10e+014	6.03e+012	2.29e+015	5.64e+010	7.24e+010	2.27e+014	1.53e+018	
3.1624128e-004	2.5475002e-006	1.57e-011	1.54e-009	203.80	50.0	316.5	356076171932807810.0	0.00e+000	75.546	-1.601	9.92e+000	9.52e-002	1.25e-002	1.53e+018	2.27e-009	1.65127e-002	4.06289e-005	3.48e+009	1.22e+007	1.60e+010	1.02e-015	2.09e+011	5.91e+010	4.27e+010	1.19e+011	9.50e-016	6.51e+014	4.09e+014	6.08e+012	2.29e+015	6.44e+010	7.41e+010	2.27e+014	1.53e+018	
3.1678319e-004	2.5533393e-006	1.83e-011	2.08e-009	204.27	50.0	316.6	143071779830029310.0	0.00e+000	75.683	1.486	9.96e+000	1.11e-001	1.46e-002	1.53e+018	2.28e-009	1.65110e-002	4.06231e-005	3.48e+009	1.22e+007	1.60e+010	1.03e-015	2.09e+011	5.92e+010	4.28e+010	1.19e+011	9.51e-016	6.53e+014	4.09e+014	6.09e+012	2.30e+015	6.47e+010	7.38e+010	2.28e+014	1.53e+018	
3.1716468e-004	2.5588835e-006	1.69e-011	1.28e-010	204.71	50.0	316.6	625104373446269180.0	0.00e+000	76.303	-1.355	9.98e+000	1.03e-001	1.35e-002	1.53e+018	2.29e-009	1.65099e-002	4.06193e-005	3.50e+009	1.21e+007	1.59e+010	1.03e-015	2.09e+011	5.92e+010	4.29e+010	1.19e+011	9.53e-016	6.53e+014	4.08e+014	5.94e+012	2.30e+015	4.11e+010	6.75e+010	2.28e+014	1.53e+018	
3.1720958e-004	2.5644790e-006	2.20e-011	1.72e-010	205.16	50.0	316.6	103897184779384670.0	0.00e+000	76.893	1.179	1.02e+001	1.35e-001	1.79e-002	1.53e+018	2.29e-009	1.65098e-002	4.06188e-005	3.51e+009	1.20e+007	1.59e+010	1.03e-015	2.09e+011	5.93e+010	4.29e+010	1.19e+011	9.54e-016	6.54e+014	4.08e+014	5.94e+012	2.30e+015	4.76e+010	6.76e+010	2.28e+014	1.53e+018	
3.1727010e-004	2.5701862e-006	1.82e-011	2.32e-010	205.61	50.0	316.6	933050993144659070.0	0.00e+000	77.227	-1.081	1.02e+001	1.12e-001	1.49e-002	1.53e+018	2.30e-009	1.65096e-002	4.06182e-005	3.52e+009	1.19e+007	1.59e+010	1.03e-015	2.10e+011	5.94e+010	4.30e+010	1.19e+011	9.56e-016	6.54e+014	4.08e+014	5.94e+012	2.30e+015	4.91e+010	6.78e+010	2.28e+014	1.53e+018	
3.1735168e-004	2.5752661e-006	2.47e-011	3.13e-010	206.02	50.0	316.6	60493356598979568.0	0.00e+000	61.400	0.504	5.94e+000	1.21e-001	1.17e-002	1.53e+018	2.30e-009	1.65094e-002	4.06173e-005	3.52e+009	1.16e+007	1.58e+010	1.03e-015	2.10e+011	5.95e+010	4.31e+010	1.19e+011	9.58e-016	6.54e+014	4.08e+014	5.94e+012	2.30e+015	2.03e+010	6.76e+010	2.28e+014	1.53e+018	
3.1746163e-004	2.5814341e-006	2.13e-011	4.22e-010	206.51	50.0	316.6	3468957337303306200.0	0.00e+000	53.712	-0.306	4.41e+000	9.14e-002	7.50e-003	1.53e+018	2.31e-009	1.65090e-002	4.06161e-005	3.54e+009	1.17e+007	1.58e+010	1.04e-015	2.10e+011	5.96e+010	4.31e+010	1.19e+011	9.59e-016	6.54e+014	4.08e+014	5.95e+012	2.30e+015	1.68e+010	6.78e+010	2.28e+014	1.53e+018	
